Block_0,Block_1,Block_2,Block_3,Block_4,Block_5,Block_6,Block_7,Block_8,Block_9,Block_10,Block_11,Block_12,Block_13,Block_14,Block_15,Block_16,Block_17,Block_18,Block_19,Block_20,Block_21,Block_22,Block_23,Block_24,Block_25,Block_26,Block_27,Block_28,Block_29,Block_30,Block_31,Block_32,Block_33,Block_34,Block_35,Block_36,Block_37,Block_38,Block_39,Block_40,Block_41,Block_42,Block_43,Block_44,Block_45,Block_46,Block_47,Block_48,Block_49,Block_50,Block_51,Block_52,Block_53,Block_54,Block_55,Block_56,Block_57,Block_58,Block_59,Block_60,Block_61,Block_62,Block_63,class
2568,2608,2568,2568,2576,2608,2608,2568,2608,2608,2568,2608,2568,2608,2568,2568,2608,2568,2608,2608,2608,2608,2568,2568,2608,2608,2568,2608,2608,2568,2568,2568,2568,2608,2568,2608,2608,2568,2608,2608,2608,2568,2608,2584,2608,2568,2608,2568,2608,2608,2568,2568,2568,2608,2608,2568,2568,2576,2608,2568,2568,2608,2568,2608,Tag_J
2608,2568,2568,2608,2568,2608,2568,2568,2568,2608,2608,2608,2608,2608,2608,2608,2584,2608,2568,2608,2608,2608,2568,2568,2608,2608,2568,2568,2568,2584,2568,2568,2608,2568,2568,2568,2608,2568,2608,2568,2568,2608,2568,2568,2608,2608,2568,2568,2608,2608,2568,2568,2568,2568,2568,2608,2568,2608,2568,2608,2568,2568,2576,2608,Tag_J
2568,2608,2568,2608,2568,2608,2608,2568,2568,2608,2568,2568,2608,2608,2608,2608,2608,2608,2568,2568,2568,2608,2608,2608,2568,2580,2568,2568,2568,2568,2608,2568,2568,2568,2568,2568,2568,2608,2608,2584,2568,2568,2568,2608,2568,2568,2568,2568,2608,2608,2568,2568,2608,2568,2568,2608,2568,2568,2568,2584,2608,2608,2568,2608,Tag_J
2568,2568,2608,2608,2608,2568,2568,2568,2608,2568,2608,2608,2608,2568,2568,2568,2608,2608,2608,2608,2568,2568,2608,2568,2608,2568,2608,2568,2568,2584,2608,2568,2568,2568,2608,2568,2608,2576,2568,2608,2568,2568,2568,2568,2608,2568,2608,2568,2568,2608,2568,2568,2568,2584,2568,2608,2608,2568,2608,2568,2568,2608,2568,2568,Tag_J
2568,2568,2608,2608,2568,2608,2608,2608,2608,2568,2568,2568,2568,2608,2608,2568,2568,2568,2608,2568,2576,2608,2568,2568,2568,2608,2568,2608,2568,2608,2608,2608,2608,2568,2608,2568,2608,2568,2568,2608,2608,2568,2568,2568,2608,2568,2568,2580,2608,2568,2608,2608,2568,2568,2608,2576,2568,2608,2568,2568,2608,2568,2568,2608,Tag_J
2608,2568,2584,2608,2608,2608,2608,2580,2608,2608,2608,2568,2608,2568,2568,2568,2608,2568,2584,2568,2568,2568,2568,2608,2608,2608,2568,2608,2568,2608,2608,2568,2608,2568,2608,2608,2568,2568,2608,2608,2568,2608,2608,2608,2568,2608,2608,2568,2608,2608,2568,2608,2568,2608,2568,2568,2568,2568,2608,2608,2568,2568,2568,2568,Tag_J
2568,2608,2608,2608,2608,2568,2608,2584,2584,2608,2568,2568,2568,2608,2568,2608,2608,2608,2608,2568,2568,2608,2608,2568,2608,2608,2608,2568,2608,2568,2608,2568,2608,2568,2608,2608,2608,2568,2568,2608,2568,2608,2568,2568,2572,2568,2568,2608,2568,2568,2608,2608,2568,2608,2608,2608,2568,2608,2608,2568,2608,2568,2608,2608,Tag_J
2608,2568,2608,2568,2580,2568,2608,2568,2608,2568,2568,2568,2568,2608,2608,2608,2608,2568,2568,2568,2608,2568,2608,2568,2576,2608,2608,2568,2568,2608,2608,2608,2568,2568,2608,2568,2568,2608,2608,2568,2568,2608,2608,2568,2608,2572,2568,2608,2568,2608,2608,2568,2608,2608,2608,2608,2568,2568,2568,2568,2568,2568,2608,2568,Tag_J
2608,2568,2608,2608,2608,2608,2608,2568,2608,2608,2568,2568,2568,2568,2608,2568,2568,2608,2576,2608,2608,2608,2608,2608,2608,2568,2568,2608,2608,2608,2608,2608,2580,2608,2608,2608,2608,2568,2568,2608,2608,2568,2568,2608,2608,2568,2576,2568,2568,2568,2568,2568,2568,2568,2568,2568,2608,2608,2568,2568,2568,2608,2568,2608,Tag_J
2568,2568,2568,2608,2608,2608,2608,2568,2568,2608,2608,2568,2584,2568,2608,2568,2568,2608,2568,2568,2608,2568,2568,2608,2568,2568,2608,2608,2568,2568,2608,2608,2608,2608,2608,2568,2568,2568,2568,2568,2608,2608,2608,2608,2608,2608,2568,2608,2608,2608,2608,2608,2576,2608,2608,2584,2608,2608,2608,2608,2608,2568,2568,2568,Tag_J
2568,2608,2568,2608,2608,2608,2568,2608,2568,2568,2608,2568,2608,2568,2608,2608,2568,2608,2608,2608,2580,2568,2568,2568,2568,2568,2568,2568,2568,2608,2608,2608,2608,2608,2568,2568,2568,2568,2576,2568,2608,2608,2608,2608,2572,2608,2608,2608,2568,2608,2608,2608,2568,2608,2608,2568,2568,2568,2568,2608,2608,2568,2608,2568,Tag_J
2568,2580,2568,2608,2608,2568,2584,2608,2568,2608,2568,2608,2608,2608,2608,2608,2608,2568,2568,2568,2568,2608,2568,2568,2608,2608,2568,2608,2608,2608,2568,2568,2584,2568,2568,2568,2608,2568,2568,2568,2568,2568,2608,2568,2568,2568,2568,2568,2608,2608,2568,2568,2608,2568,2608,2608,2568,2608,2568,2568,2608,2568,2608,2608,Tag_J
2568,2568,2584,2568,2608,2568,2568,2608,2568,2568,2608,2576,2608,2608,2608,2608,2576,2608,2608,2608,2568,2608,2608,2608,2568,2608,2568,2568,2608,2568,2608,2608,2568,2568,2608,2568,2608,2568,2608,2568,2568,2568,2568,2568,2568,2608,2608,2568,2608,2568,2568,2568,2568,2608,2608,2568,2608,2568,2608,2568,2568,2608,2608,2608,Tag_J
2568,2568,2608,2568,2576,2568,2608,2568,2568,2608,2608,2568,2568,2608,2568,2568,2568,2568,2608,2608,2608,2608,2568,2608,2568,2608,2608,2568,2568,2608,2608,2568,2572,2568,2580,2608,2608,2608,2608,2608,2568,2608,2568,2608,2568,2608,2608,2568,2568,2608,2568,2568,2568,2568,2608,2608,2568,2568,2568,2568,2608,2608,2608,2608,Tag_J
2608,2568,2568,2568,2568,2568,2608,2608,2568,2568,2568,2608,2608,2608,2568,2568,2608,2568,2608,2568,2568,2608,2608,2568,2568,2568,2568,2608,2568,2608,2568,2568,2608,2608,2608,2608,2568,2576,2568,2608,2568,2568,2568,2608,2568,2608,2608,2608,2568,2608,2568,2568,2568,2568,2568,2580,2568,2608,2568,2608,2584,2608,2568,2608,Tag_J
2568,2568,2568,2568,2568,2568,2568,2584,2576,2568,2608,2608,2608,2568,2584,2568,2608,2608,2608,2608,2608,2568,2608,2608,2608,2608,2568,2608,2608,2568,2608,2608,2608,2568,2568,2608,2568,2608,2568,2568,2608,2608,2608,2608,2608,2568,2568,2568,2568,2608,2568,2568,2568,2608,2568,2568,2608,2568,2608,2568,2608,2608,2568,2608,Tag_J
2608,2608,2568,2568,2608,2568,2568,2608,2568,2608,2568,2568,2608,2608,2608,2568,2608,2584,2568,2608,2608,2608,2568,2608,2568,2568,2568,2568,2568,2608,2568,2568,2608,2608,2568,2608,2608,2568,2568,2568,2608,2568,2568,2608,2608,2568,2608,2608,2568,2568,2568,2568,2568,2572,2568,2608,2568,2568,2608,2584,2608,2568,2568,2608,Tag_J
2568,2568,2608,2568,2580,2568,2568,2608,2580,2608,2568,2608,2568,2608,2608,2608,2608,2568,2568,2568,2568,2568,2608,2568,2608,2568,2568,2568,2608,2608,2568,2568,2568,2608,2608,2608,2608,2608,2568,2608,2608,2568,2608,2568,2568,2608,2568,2608,2608,2568,2568,2608,2568,2568,2608,2584,2608,2568,2608,2568,2608,2568,2568,2568,Tag_J
2608,2608,2568,2608,2568,2568,2568,2568,2608,2608,2608,2608,2568,2568,2568,2608,2608,2568,2608,2608,2568,2608,2568,2608,2580,2568,2568,2608,2568,2568,2568,2568,2608,2608,2568,2608,2608,2608,2608,2568,2608,2608,2568,2576,2568,2568,2608,2608,2608,2608,2608,2608,2568,2608,2608,2608,2568,2568,2568,2568,2580,2608,2568,2608,Tag_J
2568,2568,2568,2608,2568,2608,2608,2568,2568,2568,2608,2608,2568,2608,2568,2608,2568,2608,2608,2608,2608,2568,2608,2608,2568,2568,2608,2568,2580,2568,2568,2608,2608,2568,2608,2608,2608,2608,2568,2608,2568,2608,2608,2568,2576,2608,2568,2568,2584,2568,2568,2608,2608,2608,2568,2608,2568,2608,2568,2608,2568,2568,2608,2608,Tag_J
2608,2584,2608,2568,2608,2568,2568,2568,2608,2608,2608,2568,2608,2608,2568,2568,2608,2576,2568,2568,2568,2608,2568,2608,2608,2568,2568,2608,2568,2584,2608,2568,2608,2568,2568,2608,2568,2608,2608,2568,2608,2608,2568,2608,2608,2568,2608,2608,2608,2608,2608,2568,2608,2568,2568,2608,2608,2608,2568,2568,2608,2568,2608,2608,Tag_J
2568,2568,2584,2568,2608,2568,2568,2608,2608,2568,2608,2608,2608,2608,2568,2608,2568,2568,2568,2608,2608,2568,2568,2608,2608,2608,2608,2568,2568,2568,2568,2608,2568,2576,2568,2608,2608,2568,2608,2608,2608,2608,2608,2608,2568,2568,2568,2608,2608,2568,2608,2568,2568,2608,2608,2568,2608,2568,2608,2608,2568,2608,2608,2580,Tag_J
2568,2608,2568,2608,2608,2608,2608,2608,2568,2576,2568,2568,2568,2608,2568,2608,2608,2608,2568,2568,2568,2608,2568,2608,2608,2608,2568,2608,2608,2608,2568,2608,2608,2608,2608,2568,2568,2568,2608,2608,2608,2568,2608,2608,2568,2608,2608,2608,2568,2568,2608,2568,2568,2608,2568,2584,2608,2608,2608,2608,2580,2608,2568,2608,Tag_J
2568,2608,2568,2608,2608,2608,2568,2568,2568,2608,2608,2568,2568,2608,2568,2608,2608,2568,2608,2608,2568,2608,2568,2568,2584,2568,2568,2568,2568,2608,2568,2608,2568,2608,2568,2608,2568,2608,2608,2608,2568,2608,2568,2608,2608,2608,2608,2568,2608,2568,2608,2568,2576,2568,2576,2608,2608,2608,2568,2608,2568,2568,2568,2568,Tag_J
2568,2568,2568,2608,2568,2608,2568,2568,2608,2568,2568,2608,2608,2568,2568,2568,2568,2608,2608,2568,2568,2568,2568,2568,2608,2608,2568,2568,2568,2568,2608,2568,2568,2608,2568,2608,2608,2608,2568,2568,2608,2608,2608,2568,2572,2580,2568,2568,2568,2608,2608,2608,2568,2584,2568,2568,2608,2608,2608,2568,2568,2608,2608,2608,Tag_J
2568,2568,2568,2608,2608,2572,2568,2568,2608,2608,2568,2568,2568,2568,2608,2608,2608,2576,2608,2608,2608,2608,2568,2608,2608,2568,2608,2608,2608,2608,2608,2608,2568,2568,2568,2608,2608,2568,2608,2608,2568,2568,2568,2608,2608,2568,2568,2608,2608,2568,2568,2584,2608,2568,2608,2568,2608,2608,2608,2608,2568,2568,2568,2608,Tag_J
2568,2568,2608,2568,2568,2568,2608,2608,2608,2608,2608,2608,2568,2608,2608,2608,2568,2576,2608,2568,2608,2608,2608,2568,2608,2608,2568,2608,2608,2608,2568,2608,2568,2568,2568,2568,2608,2568,2608,2608,2608,2608,2568,2608,2608,2580,2568,2608,2568,2568,2608,2568,2568,2568,2568,2568,2576,2608,2568,2608,2568,2608,2568,2568,Tag_J
2608,2568,2568,2568,2584,2608,2568,2568,2608,2568,2608,2608,2580,2608,2568,2608,2608,2568,2608,2568,2608,2608,2568,2568,2568,2608,2568,2608,2568,2568,2568,2568,2608,2608,2608,2568,2568,2568,2608,2608,2608,2568,2568,2568,2568,2568,2608,2568,2608,2568,2568,2608,2608,2568,2576,2608,2568,2608,2568,2568,2608,2608,2608,2568,Tag_J
2568,2568,2608,2608,2608,2608,2568,2568,2608,2568,2608,2568,2568,2568,2568,2568,2568,2568,2608,2568,2568,2608,2608,2608,2584,2608,2608,2608,2568,2568,2608,2568,2608,2568,2568,2608,2608,2608,2568,2568,2608,2608,2568,2568,2568,2608,2568,2576,2608,2608,2568,2568,2568,2568,2568,2568,2568,2568,2568,2568,2568,2608,2568,2584,Tag_J
2608,2608,2568,2568,2608,2568,2608,2608,2608,2568,2608,2568,2568,2580,2608,2568,2584,2608,2568,2608,2568,2608,2568,2608,2608,2568,2568,2568,2568,2608,2568,2568,2608,2608,2568,2576,2608,2608,2568,2568,2608,2568,2608,2568,2608,2568,2608,2568,2568,2568,2608,2608,2568,2568,2608,2608,2608,2568,2608,2608,2608,2568,2608,2608,Tag_J
2608,2568,2608,2568,2568,2608,2568,2608,2608,2608,2568,2608,2568,2568,2608,2608,2608,2568,2568,2568,2608,2568,2608,2568,2608,2608,2568,2608,2568,2608,2568,2608,2568,2608,2568,2608,2584,2568,2568,2608,2568,2608,2568,2608,2608,2608,2608,2608,2568,2608,2568,2568,2608,2608,2608,2608,2568,2576,2608,2568,2584,2568,2608,2608,Tag_J
2576,2608,2608,2568,2608,2568,2608,2568,2568,2568,2568,2568,2568,2608,2568,2576,2608,2608,2568,2608,2568,2568,2568,2568,2568,2568,2568,2568,2608,2608,2608,2568,2568,2568,2568,2568,2568,2568,2608,2608,2568,2608,2568,2608,2568,2568,2568,2608,2568,2580,2568,2568,2608,2568,2608,2568,2608,2608,2568,2608,2608,2568,2568,2568,Tag_J
2576,2608,2608,2608,2568,2568,2568,2608,2568,2608,2608,2608,2568,2568,2608,2568,2608,2568,2608,2568,2568,2568,2608,2608,2568,2608,2608,2576,2568,2568,2608,2608,2608,2568,2568,2568,2608,2608,2568,2568,2568,2608,2608,2608,2608,2568,2580,2608,2568,2608,2568,2568,2608,2568,2608,2608,2608,2608,2568,2608,2568,2608,2568,2608,Tag_J
2608,2568,2568,2608,2576,2608,2608,2608,2608,2608,2568,2568,2608,2608,2608,2608,2608,2608,2608,2568,2608,2576,2608,2568,2608,2608,2608,2568,2568,2568,2608,2608,2608,2568,2568,2608,2608,2608,2608,2568,2568,2608,2568,2568,2568,2608,2568,2568,2568,2568,2608,2608,2608,2608,2568,2568,2608,2608,2568,2608,2608,2568,2584,2568,Tag_J
2568,2568,2608,2608,2568,2608,2568,2608,2608,2608,2568,2608,2568,2584,2608,2568,2608,2568,2568,2608,2608,2608,2568,2568,2568,2576,2568,2568,2608,2608,2568,2568,2568,2568,2608,2608,2608,2568,2568,2608,2608,2568,2608,2568,2608,2568,2568,2608,2608,2608,2576,2608,2608,2608,2608,2608,2568,2568,2608,2568,2608,2608,2568,2608,Tag_J
2608,2568,2568,2608,2608,2608,2580,2568,2568,2608,2568,2608,2608,2568,2576,2608,2568,2568,2568,2568,2568,2568,2608,2608,2608,2608,2608,2608,2608,2608,2568,2568,2608,2568,2608,2608,2568,2568,2608,2608,2568,2608,2568,2608,2608,2568,2568,2608,2568,2608,2568,2608,2608,2608,2608,2580,2608,2608,2608,2608,2608,2568,2608,2568,Tag_J
2608,2568,2608,2608,2576,2608,2568,2580,2608,2568,2568,2568,2608,2608,2608,2608,2568,2608,2608,2568,2608,2568,2568,2568,2608,2568,2608,2568,2568,2568,2568,2608,2608,2568,2568,2608,2568,2568,2568,2608,2608,2568,2608,2608,2568,2608,2568,2568,2568,2568,2608,2568,2608,2568,2608,2568,2568,2568,2568,2584,2608,2608,2568,2608,Tag_J
2608,2568,2568,2568,2568,2608,2608,2608,2568,2568,2568,2568,2608,2608,2608,2608,2608,2568,2568,2608,2568,2608,2608,2608,2580,2608,2608,2568,2568,2608,2568,2608,2568,2608,2568,2608,2568,2568,2568,2608,2608,2568,2608,2608,2608,2568,2608,2608,2608,2568,2608,2608,2568,2584,2608,2608,2580,2568,2568,2568,2608,2568,2568,2568,Tag_J
2568,2568,2608,2608,2608,2608,2608,2608,2568,2608,2568,2568,2568,2608,2608,2608,2568,2568,2568,2568,2568,2568,2608,2608,2568,2608,2568,2568,2568,2568,2608,2576,2608,2608,2576,2568,2568,2608,2568,2608,2568,2568,2568,2608,2608,2568,2608,2568,2576,2608,2608,2608,2608,2568,2568,2608,2608,2568,2568,2568,2568,2568,2608,2608,Tag_J
2608,2608,2608,2608,2608,2608,2608,2568,2568,2608,2608,2608,2568,2608,2568,2568,2568,2568,2568,2608,2608,2580,2608,2608,2608,2568,2608,2580,2568,2584,2608,2568,2608,2608,2568,2608,2568,2568,2608,2608,2608,2608,2608,2608,2568,2608,2568,2608,2568,2568,2568,2608,2568,2568,2568,2568,2568,2608,2568,2608,2608,2608,2608,2608,Tag_J
2608,2576,2608,2568,2608,2568,2608,2568,2608,2608,2568,2608,2568,2568,2568,2608,2608,2608,2608,2568,2608,2608,2608,2568,2568,2608,2608,2608,2608,2568,2568,2568,2568,2608,2608,2608,2608,2608,2608,2608,2568,2568,2608,2568,2568,2568,2568,2568,2568,2608,2608,2608,2608,2568,2568,2608,2608,2568,2568,2568,2568,2584,2576,2568,Tag_J
2576,2568,2568,2568,2608,2608,2608,2608,2608,2580,2608,2608,2608,2608,2608,2608,2608,2568,2580,2568,2608,2568,2568,2608,2568,2608,2608,2568,2568,2608,2608,2608,2608,2568,2568,2608,2568,2568,2608,2568,2568,2568,2568,2608,2568,2608,2608,2568,2568,2608,2608,2568,2608,2568,2608,2568,2568,2568,2608,2608,2568,2608,2608,2608,Tag_J
2568,2608,2568,2608,2608,2568,2568,2608,2608,2576,2608,2568,2608,2608,2568,2568,2608,2568,2568,2568,2568,2568,2608,2568,2608,2576,2608,2608,2608,2568,2568,2568,2608,2568,2608,2608,2608,2608,2568,2568,2568,2608,2568,2568,2568,2568,2608,2608,2568,2568,2568,2568,2608,2568,2608,2608,2568,2568,2608,2576,2568,2568,2568,2608,Tag_J
2568,2608,2584,2568,2608,2608,2608,2608,2568,2568,2608,2608,2608,2608,2568,2608,2568,2608,2608,2568,2608,2568,2608,2576,2608,2568,2568,2608,2608,2608,2608,2568,2568,2568,2608,2568,2608,2608,2568,2568,2608,2608,2580,2568,2608,2608,2568,2608,2568,2608,2608,2568,2608,2568,2568,2608,2568,2568,2568,2568,2568,2568,2568,2568,Tag_J
2568,2568,2608,2568,2568,2568,2568,2608,2568,2608,2580,2568,2568,2608,2608,2568,2608,2608,2568,2568,2568,2584,2608,2608,2608,2568,2608,2608,2608,2608,2568,2568,2608,2608,2568,2608,2568,2568,2568,2608,2608,2608,2608,2568,2608,2568,2568,2580,2568,2568,2608,2608,2568,2568,2568,2568,2608,2568,2608,2608,2568,2568,2568,2568,Tag_J
2608,2608,2568,2608,2608,2608,2608,2608,2576,2568,2580,2568,2568,2568,2568,2568,2608,2608,2608,2568,2568,2608,2608,2568,2608,2568,2608,2608,2568,2568,2568,2568,2608,2608,2568,2568,2568,2568,2608,2584,2608,2608,2608,2568,2568,2608,2608,2608,2568,2608,2568,2608,2608,2568,2608,2568,2568,2568,2608,2568,2568,2568,2568,2568,Tag_J
2568,2568,2568,2568,2568,2568,2568,2568,2608,2608,2568,2608,2568,2580,2568,2608,2568,2568,2608,2568,2568,2568,2568,2608,2608,2608,2568,2608,2568,2608,2568,2568,2608,2608,2568,2568,2608,2568,2568,2568,2608,2608,2608,2608,2608,2608,2608,2568,2568,2608,2608,2608,2568,2568,2568,2568,2608,2568,2608,2568,2568,2568,2580,2600,Tag_J
2576,2608,2568,2568,2568,2568,2608,2608,2608,2608,2568,2608,2568,2568,2576,2568,2608,2568,2608,2568,2608,2608,2608,2568,2568,2608,2568,2608,2608,2608,2608,2568,2608,2608,2608,2568,2608,2608,2568,2568,2608,2568,2608,2608,2608,2568,2608,2568,2584,2608,2608,2568,2568,2568,2608,2608,2568,2568,2608,2608,2568,2568,2568,2568,Tag_J
2608,2568,2568,2608,2568,2608,2608,2608,2608,2568,2608,2608,2608,2608,2568,2568,2608,2568,2608,2568,2608,2568,2608,2608,2568,2568,2608,2608,2568,2608,2608,2608,2568,2568,2576,2608,2576,2568,2608,2608,2568,2568,2580,2568,2568,2608,2608,2608,2568,2608,2568,2568,2608,2608,2568,2608,2608,2608,2608,2608,2568,2568,2568,2568,Tag_J
2608,2568,2568,2568,2608,2608,2568,2580,2608,2608,2608,2608,2568,2608,2568,2608,2568,2608,2608,2608,2608,2608,2608,2608,2608,2568,2608,2568,2608,2608,2568,2608,2568,2608,2568,2608,2608,2568,2568,2608,2568,2608,2608,2608,2608,2568,2568,2568,2568,2580,2608,2608,2584,2608,2608,2568,2568,2568,2568,2608,2568,2568,2608,2608,Tag_J
2608,2568,2608,2608,2568,2608,2608,2608,2568,2568,2608,2568,2568,2568,2608,2608,2584,2576,2568,2608,2608,2568,2608,2568,2608,2608,2568,2568,2568,2608,2568,2568,2568,2608,2608,2568,2568,2568,2608,2568,2608,2576,2608,2568,2568,2608,2608,2608,2568,2568,2568,2568,2568,2568,2568,2568,2568,2608,2568,2608,2608,2568,2608,2568,Tag_J
2568,2568,2608,2608,2568,2568,2608,2568,2608,2608,2608,2608,2568,2608,2608,2608,2608,2584,2608,2568,2568,2568,2608,2568,2568,2608,2608,2568,2608,2608,2568,2568,2608,2568,2608,2608,2568,2568,2608,2608,2584,2608,2568,2568,2568,2608,2608,2608,2608,2608,2568,2568,2608,2568,2568,2568,2568,2608,2576,2568,2608,2608,2608,2568,Tag_J
2584,2568,2568,2608,2608,2568,2568,2568,2608,2568,2608,2608,2568,2608,2608,2568,2568,2568,2608,2568,2608,2568,2568,2608,2608,2608,2568,2568,2608,2608,2608,2568,2608,2568,2568,2568,2568,2568,2608,2568,2568,2568,2568,2608,2568,2608,2580,2568,2568,2568,2568,2568,2608,2608,2580,2608,2568,2568,2608,2608,2568,2608,2568,2568,Tag_J
2576,2608,2608,2580,2568,2568,2568,2568,2608,2568,2608,2608,2608,2608,2608,2568,2568,2568,2608,2568,2568,2568,2608,2608,2608,2568,2608,2568,2568,2608,2608,2608,2568,2580,2568,2568,2608,2568,2608,2568,2568,2568,2568,2608,2568,2568,2608,2568,2608,2568,2568,2608,2568,2568,2568,2608,2568,2568,2608,2568,2568,2568,2568,2568,Tag_J
2568,2568,2568,2568,2608,2568,2568,2568,2608,2608,2584,2608,2608,2568,2568,2568,2568,2568,2608,2568,2608,2568,2568,2576,2568,2568,2568,2568,2568,2568,2568,2608,2608,2568,2608,2608,2608,2568,2608,2568,2608,2568,2608,2608,2568,2568,2568,2608,2608,2568,2568,2568,2608,2568,2576,2568,2568,2568,2608,2608,2568,2608,2568,2608,Tag_J
2608,2568,2608,2608,2608,2568,2568,2568,2576,2608,2568,2608,2608,2568,2568,2608,2568,2568,2608,2608,2568,2608,2568,2568,2568,2568,2568,2608,2608,2568,2608,2608,2568,2568,2608,2608,2576,2568,2568,2568,2568,2568,2568,2608,2608,2568,2608,2568,2608,2568,2568,2608,2568,2568,2568,2568,2608,2584,2568,2568,2568,2608,2568,2608,Tag_J
2576,2608,2608,2584,2608,2608,2568,2568,2608,2568,2568,2568,2568,2568,2608,2608,2568,2568,2568,2568,2608,2608,2568,2568,2568,2568,2608,2608,2608,2568,2568,2568,2568,2608,2584,2608,2568,2608,2608,2568,2568,2568,2568,2608,2608,2608,2608,2568,2568,2608,2608,2608,2568,2608,2608,2608,2568,2568,2608,2568,2568,2568,2608,2568,Tag_J
2568,2608,2584,2608,2608,2608,2608,2568,2568,2568,2568,2608,2568,2608,2576,2568,2608,2608,2568,2608,2568,2580,2568,2568,2568,2608,2568,2608,2568,2608,2568,2568,2608,2608,2568,2608,2608,2608,2568,2568,2608,2568,2608,2608,2608,2568,2568,2608,2608,2568,2568,2608,2608,2608,2568,2568,2608,2608,2608,2568,2568,2568,2608,2608,Tag_J
2568,2568,2576,2608,2568,2608,2608,2568,2608,2568,2568,2568,2608,2608,2608,2608,2568,2568,2568,2608,2568,2608,2608,2568,2568,2608,2608,2568,2568,2608,2568,2576,2568,2608,2608,2568,2568,2608,2608,2568,2608,2608,2608,2568,2568,2568,2608,2568,2608,2608,2568,2580,2568,2568,2568,2568,2608,2568,2568,2568,2608,2568,2568,2608,Tag_J
2568,2608,2568,2568,2608,2608,2568,2608,2568,2576,2608,2568,2608,2568,2608,2608,2608,2608,2608,2608,2568,2568,2608,2608,2568,2568,2608,2608,2608,2608,2568,2608,2568,2608,2568,2584,2608,2568,2608,2608,2608,2576,2608,2608,2608,2608,2568,2568,2608,2608,2568,2608,2608,2568,2608,2568,2608,2608,2568,2608,2568,2608,2608,2608,Tag_J
2608,2608,2608,2608,2608,2568,2608,2568,2608,2568,2608,2608,2568,2568,2568,2568,2568,2568,2568,2608,2568,2568,2576,2568,2568,2568,2568,2568,2568,2568,2608,2568,2608,2576,2568,2608,2568,2568,2608,2568,2608,2568,2568,2568,2568,2608,2608,2568,2608,2568,2568,2608,2584,2568,2568,2608,2568,2608,2568,2568,2568,2568,2568,2568,Tag_J
2568,2568,2568,2580,2608,2608,2608,2568,2608,2568,2568,2568,2608,2568,2608,2608,2580,2608,2568,2568,2608,2568,2608,2608,2608,2608,2568,2608,2568,2568,2608,2608,2568,2568,2568,2576,2568,2608,2568,2568,2568,2568,2608,2608,2608,2608,2568,2568,2608,2608,2568,2568,2568,2568,2568,2608,2608,2568,2608,2608,2568,2608,2608,2608,Tag_J
2568,2568,2608,2608,2568,2584,2608,2608,2568,2608,2576,2608,2568,2608,2568,2568,2568,2568,2608,2568,2608,2568,2568,2608,2608,2608,2608,2608,2568,2608,2568,2608,2608,2568,2576,2568,2608,2608,2568,2568,2608,2608,2568,2568,2608,2608,2608,2608,2608,2608,2568,2608,2608,2608,2568,2608,2568,2568,2608,2568,2608,2568,2568,2608,Tag_J
2608,2568,2568,2608,2568,2608,2568,2568,2568,2568,2608,2568,2568,2608,2568,2568,2568,2608,2568,2608,2568,2608,2568,2608,2608,2608,2608,2608,2568,2608,2568,2608,2608,2568,2608,2568,2608,2608,2568,2576,2580,2608,2568,2568,2568,2608,2568,2608,2608,2608,2608,2568,2568,2568,2584,2608,2568,2608,2608,2608,2608,2608,2568,2568,Tag_J
2608,2568,2568,2608,2576,2568,2608,2568,2608,2608,2608,2608,2608,2568,2576,2608,2608,2568,2568,2608,2608,2568,2608,2568,2608,2608,2608,2568,2568,2608,2608,2608,2608,2608,2608,2568,2608,2568,2608,2568,2608,2608,2608,2568,2608,2608,2608,2608,2608,2608,2608,2576,2568,2608,2568,2608,2608,2568,2608,2568,2608,2568,2568,2568,Tag_J
2608,2608,2608,2568,2608,2608,2568,2608,2568,2568,2568,2608,2568,2568,2608,2568,2568,2568,2568,2568,2568,2608,2608,2608,2568,2568,2608,2608,2608,2608,2568,2568,2608,2608,2584,2568,2568,2568,2608,2568,2568,2608,2608,2584,2568,2608,2568,2608,2608,2584,2568,2608,2568,2608,2568,2568,2608,2568,2568,2568,2608,2608,2608,2568,Tag_J
2608,2608,2568,2608,2608,2568,2584,2568,2568,2568,2608,2608,2608,2608,2608,2608,2568,2568,2568,2608,2568,2568,2608,2608,2608,2568,2608,2568,2608,2608,2608,2608,2568,2608,2608,2568,2608,2608,2568,2568,2568,2608,2608,2608,2568,2568,2608,2568,2568,2608,2608,2568,2568,2568,2568,2568,2608,2580,2568,2568,2568,2576,2608,2568,Tag_J
2584,2568,2568,2568,2568,2608,2568,2568,2568,2580,2584,2608,2568,2568,2608,2608,2568,2568,2568,2608,2608,2568,2568,2568,2568,2608,2608,2608,2608,2568,2608,2608,2568,2568,2568,2608,2568,2608,2568,2608,2568,2568,2568,2568,2608,2608,2568,2568,2608,2568,2608,2568,2608,2608,2608,2568,2568,2568,2608,2608,2608,2608,2608,2568,Tag_J
2608,2568,2568,2568,2568,2608,2568,2568,2568,2568,2608,2608,2608,2608,2568,2568,2568,2568,2608,2608,2608,2608,2608,2608,2608,2568,2608,2568,2568,2608,2608,2584,2608,2568,2568,2608,2576,2608,2608,2608,2568,2568,2608,2576,2608,2568,2608,2608,2568,2568,2608,2608,2568,2568,2608,2568,2568,2608,2608,2608,2608,2568,2608,2608,Tag_J
